YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2025,3,MAR,EGLC,London City,United Kingdom,2196,42224.5361453555,29800.1218128491,632080,496800,2663.333333333333,44,61,220561.9175625999,181242.4228672999,2188,9813.990422772687,5192.96167594741,116300,74520,16000,922,1150,32867.97539760001,25510.9950976,London City (EGLC)
2025,3,MAR,EGLF,Farnborough,United Kingdom,1036,24134.219044516198,9944.20932754901,341400,189340,2760,5,35,79137.55579360001,43704.3479142,1056,7004.457131827048,1746.6253478852423,73940,27280,20969.666666666697,440,731,12274.1946647,4406.105797,Farnborough (EGLF)
2025,3,MAR,EGLJ,Chalgrove,United Kingdom,6,10.10642174210039,7.2266521236699095,140,100,25000,4,5,6.403950999999999,4.116001,6,11.35109191264698,0,180,0,24000,4,6,15.65813,0,Chalgrove (EGLJ)
2025,3,MAR,EGLK,Blackbushe,United Kingdom,33,584.4218304664071,257.07851667565103,10180,5120,3347.727272727272,4,6,197.20629879999998,42.306925,43,122.75205083385801,86.50865098015178,2430,1950,8000,26,30,43.42895369999999,5.6826577,Blackbushe (EGLK)
2025,3,MAR,EGLL,London Heathrow,United Kingdom,19261,468020.1230759058,80887.3657727635,6398480,1279380,7956.25,1344,10092,7952255.9440769,1593859.160207,19273,92394.4252175793,43509.3291166685,968709,563660,29000,9110,12376,623779.308937,444845.05804699997,London Heathrow (EGLL)
2025,3,MAR,EGLM,White Waltham,United Kingdom,2,13.246940244780399,13.246940244780399,380,380,6170,1,1,0.10920000000000131,0.10920000000000131,2,0,0,0,0,9500,2,2,0,0,White Waltham (EGLM)
2025,3,MAR,EGMC,London Southend,United Kingdom,177,4173.888292583564,2324.444243708709,89920,63960,3061.11111111111,21,42,12719.534853000001,6032.0069859,151,573.952955433941,197.323835688463,6740,3080,15965,80,108,1507.334615799999,531.519549,London Southend (EGMC)
2025,3,MAR,EGMD,Lydd,United Kingdom,27,400.64399114479505,144.360832859896,9620,4720,3750,6,10,120.1501855,80.019188,20,12.34701223902087,12.34701223902087,200,200,9000,17,17,-0.3827249999999971,-0.3827249999999971,Lydd (EGMD)
2025,3,MAR,EGNC,Carlisle,United Kingdom,6,296.595943551545,131.54178434956,5614,2954,9045,2,5,982.8793285,910.90692,5,5.11561706642416,2.66781289075821,60,40,25000,3,4,-0.43013250000000264,-0.0353324999999991,Carlisle (EGNC)
2025,3,MAR,EGNE,Retford Gamston,United Kingdom,29,545.959904654553,56.32867768459706,6900,980,9000,6,21,622.598508,27.53756699999999,37,136.27125416307499,88.02193553713607,2100,1460,9965,24,28,168.7154155,125.02157050000001,Retford Gamston (EGNE)
2025,3,MAR,EGNH,Blackpool,United Kingdom,72,852.70722736195,521.1322431071391,15980,11860,4965.183982683982,21,27,1370.6383111999992,899.1353742,64,71.07781160460515,13.15141485298512,740,180,19000,52,60,61.39345399999996,16.78726899999999,Blackpool (EGNH)
2025,3,MAR,EGNJ,Humberside,United Kingdom,185,1285.8101902025112,248.97734737094302,20120,8560,17000,94,145,5074.0190227,1966.1472055000002,185,159.238987051548,30.86716327999881,1960,600,25000,157,183,191.05933050000002,5.685803,Humberside (EGNJ)
2025,3,MAR,EGNL,Barrow Walney Island,United Kingdom,111,256.69173469830605,113.47710387840901,4140,2360,20053.333333333303,67,93,94.02581899999998,-40.206349,108,108.50394916162101,0,1180,0,23000,84,108,128.61463559999999,0,Barrow Walney Island (EGNL)
2025,3,MAR,EGNM,Leeds,United Kingdom,1169,10029.8127972148,1983.85116534468,125880,41940,15000,445,797,52337.2385213,16449.724042,1170,2790.9913540205303,55.22650479414036,24020,760,33000,939,1153,3978.3038852,295.90774200000004,Leeds (EGNM)
2025,3,MAR,EGNO,Warton,United Kingdom,46,270.89496690108,121.839972754188,4080,2360,9515.907029478458,16,27,920.1140405000001,703.9233725,47,45.60430358515065,11.993040556755458,440,160,19000,39,42,52.35598249999999,33.9455125,Warton (EGNO)
2025,3,MAR,EGNR,Hawarden,United Kingdom,97,1166.68365105122,835.1029785865501,19740,15860,2906.9696969696975,7,9,6856.883252199999,6058.6931642,97,349.56220655125406,205.9413274673,5649,4329,28043.333333333303,76,88,171.3139427,-2.13733299999999,Hawarden (EGNR)
2025,3,MAR,EGNS,Isle of Man,Isle of Man,479,3643.7630701282924,1520.107648958349,64040,33780,9000,233,281,19758.2236433,6417.0241989999995,484,293.69791096449705,41.03508082989724,3600,660,13000,448,477,499.1978308000001,20.58222880000001,Isle of Man (EGNS)
2025,3,MAR,EGNT,Newcastle,United Kingdom,1554,20276.802020058298,2211.8043047653964,216160,42960,19000,556,1035,112593.6989372,26991.6899397,1559,3897.0193677722764,96.86064656832512,33140,1440,31000,1213,1551,6610.2766405,380.63943000000006,Newcastle (EGNT)
2025,3,MAR,EGNV,Durham Teesside,United Kingdom,257,2527.926359652406,1031.273689035958,42500,24920,5400,65,124,8020.4055435,3413.868958499999,252,432.5216848184851,130.234717586229,5640,2860,28974.873102466798,211,247,426.85965280000005,1.4946739999999998,Durham Teesside (EGNV)
2025,3,MAR,EGNX,East Midlands,United Kingdom,1867,26282.3849124981,1719.613332934488,267260,33320,19000,609,1388,166773.2593023999,32181.4796124,1864,3490.826026004865,85.94692406465107,31100,1240,32000,1543,1841,7977.056836999999,1113.890378,East Midlands (EGNX)
2025,3,MAR,EGOV,Valley,United Kingdom,1,13.354931605471558,13.354931605471558,200,200,2760,0,0,-5.965837,-5.965837,1,27.969762419006468,27.969762419006468,400,400,9010,0,0,11.32688,11.32688,Valley (EGOV)
2025,3,MAR,EGPA,Kirkwall,United Kingdom,269,485.37707254439204,327.546485248103,9620,7360,12000,204,212,477.91237900000004,423.567045,267,159.05630386672203,35.5321952894531,2320,560,13000,255,260,118.203078,42.5999,Kirkwall (EGPA)
2025,3,MAR,EGPB,Sumburgh,United Kingdom,424,2510.4244671532874,1466.00961091726,50080,36240,2420.5238095238087,135,152,-458.78380630000004,-221.4729865,420,262.907439437424,7.35000198128862,3920,180,18000,408,418,275.4224270000001,8.15976,Sumburgh (EGPB)
2025,3,MAR,EGPC,Wick,United Kingdom,52,361.324786908799,225.80989753844702,8000,5320,8000,27,29,276.0485428,156.616828,68,339.580766899336,195.102968928543,8740,5360,10039.6647444595,52,60,94.78869650000001,72.90081599999999,Wick (EGPC)
2025,3,MAR,EGPD,Aberdeen,United Kingdom,1497,6709.312483861735,4030.283415162882,114440,81860,5200,564,734,33734.672323599996,24128.777350199998,1504,1701.9147389754821,147.583050716457,18900,2880,26959.1472868217,1368,1495,2079.4846135000003,144.52569499999998,Aberdeen (EGPD)
2025,3,MAR,EGPE,Inverness,United Kingdom,390,1854.316119419563,470.60001054582506,27420,10700,15000,239,318,11245.1683545,4320.9089165,392,349.584778860082,34.609107894745044,4000,820,32481.5488565489,358,388,334.064316,16.132629999999978,Inverness (EGPE)
2025,3,MAR,EGPF,Glasgow,United Kingdom,2784,11540.322485768,7152.31519951007,188660,138500,13000,1369,1584,86374.4023628,65716.0127253,2782,4455.127381775399,353.059386284893,45372,7912,33000,2408,2722,4870.995496999999,492.28228150000007,Glasgow (EGPF)
2025,3,MAR,EGPH,Edinburgh,United Kingdom,4628,18742.6539122034,6154.053880143854,256140,121400,20000,2333,3078,146747.0182371999,79646.8011347,4623,6281.367956740091,94.64687662885758,57920,1920,35000,4059,4597,8437.2960997,1332.231532199999,Edinburgh (EGPH)
2025,3,MAR,EGPI,Islay,United Kingdom,63,75.20683396014618,69.77126880535855,2120,2040,9950,48,50,121.933055,120.02363,63,12.521855394425579,1.5427337241592098,160,20,9000,61,62,-3.44505,-3.91755,Islay (EGPI)
2025,3,MAR,EGPK,Prestwick,United Kingdom,367,3634.046300062734,1873.0646604959452,49980,31700,6288.611111111111,121,152,54926.8497682,41722.424617,368,1131.8509927415141,58.55297462987995,10160,1120,30961.3020833333,280,351,4244.712744,716.753315,Prestwick (EGPK)
2025,3,MAR,EGPL,Benbecula,United Kingdom,82,338.483271456773,303.854812479737,8780,8220,6975.531914893616,43,46,813.9757040000001,759.2339440000001,64,2.15982721382289,0,20,0,17000,63,64,-1.25265,0,Benbecula (EGPL)
2025,3,MAR,EGPN,Dundee,United Kingdom,82,336.64663268551504,219.273838706208,7780,6180,4973.4042553191475,21,33,1243.6762495,1104.510129499999,80,180.92533632753802,13.059171026167808,1480,180,21000,72,78,90.6159838,23.427478799999992,Dundee (EGPN)
2025,3,MAR,EGPO,Stornoway,United Kingdom,233,944.1442474998111,799.248611308992,29480,26640,10000,137,150,3148.1138965,2875.5618815,222,74.37018789451771,61.67138561688172,1120,980,17000,213,215,38.31860499999999,18.043945,Stornoway (EGPO)
2025,3,MAR,EGPR,Barra,United Kingdom,22,75.91758803496346,15.724196609725759,2300,400,8000,17,18,126.97616,1.39482,53,286.86923227959903,286.86923227959903,6478,6478,7000,42,42,16.518793999999968,16.518793999999968,Barra (EGPR)
2025,3,MAR,EGPT,Perth Scone,United Kingdom,11,206.47498742589502,46.43343968142784,3920,1060,7988.333333333332,1,8,29.43806300000001,2.1441,11,126.497152955036,126.497152955036,2500,2500,13000,10,10,-9.28619999999999,-9.28619999999999,Perth Scone (EGPT)
2025,3,MAR,EGPU,Tiree,United Kingdom,23,29.358924013351658,29.358924013351658,940,940,8000,21,21,12.79215,12.79215,50,203.79442371883,203.79442371883,5084,5084,7000,35,35,96.00437,96.00437,Tiree (EGPU)
2025,3,MAR,EGQL,Leuchars,United Kingdom,8,45.692646717271984,24.990020331635257,720,480,15511.9047619048,4,4,169.64015200000003,153.53714000000002,7,14.521838252939748,0,200,0,25000,5,7,0,0,Leuchars (EGQL)
2025,3,MAR,EGQS,Lossiemouth,United Kingdom,28,221.085838129692,40.42986768242673,2600,840,27498.333333333303,16,22,1548.736969,506.228355,23,68.56459480416801,0,560,0,30000,21,23,126.69108,0,Lossiemouth (EGQS)
2025,3,MAR,EGSC,Cambridge,United Kingdom,97,1981.067027887956,1216.1644590907952,47820,36740,3203.939393939394,8,28,1963.017147999999,858.4705215,63,401.26200550938,226.453361437875,6160,4440,8025.909090909091,23,32,583.5582767000001,318.2043392,Cambridge (EGSC)
2025,3,MAR,EGSF,Peterborough Conington,United Kingdom,2,13.83592760854993,7.2664531665053,180,100,11464.1666666667,0,1,3.5133039999999998,3.399904,1,0,0,0,0,26000,1,1,0,0,Peterborough Conington (EGSF)
2025,3,MAR,EGSH,Norwich,United Kingdom,194,3901.399340523469,94.54980864538113,38260,2300,22000,59,170,11978.770069,843.429809,190,707.319307522068,23.530359352800012,6560,340,23000,132,186,1773.5206245000002,79.63985499999998,Norwich (EGSH)
2025,3,MAR,EGSS,London Stansted,United Kingdom,7977,157088.5777503667,27001.054529718298,1977580,509160,7994.722222222222,1039,4033,1393805.2660034,419692.3992708,7966,23332.6046595944,2775.584050794779,213460,37300,35026.5918653576,5381,7015,68555.86015380001,20181.561080299998,London Stansted (EGSS)
2025,3,MAR,EGSU,Duxford,United Kingdom,3,132.289416846652,132.289416846652,3159,3159,8000,2,2,12.325975,12.325975,4,74.36418722865807,74.36418722865807,1680,1680,7968.333333333333,2,2,0.24835000000001092,0.24835000000001092,Duxford (EGSU)
2025,3,MAR,EGSX,North Weald,United Kingdom,6,124.916613178211,32.44756314976568,2780,700,3640.1515151515155,0,1,19.38535,7.71723,10,37.028434697469784,2.87976961843052,540,60,8000,8,8,7.165772499999999,1.0190249999999998,North Weald (EGSX)
2025,3,MAR,EGSY,St Athan,United Kingdom,16,479.28924069861404,70.59007052911609,6200,1420,5041.398422793647,2,6,2931.8213610000003,807.503698,9,83.33944785068893,55.99237245882555,1540,1320,15000,4,5,44.11087000000003,27.53781999999999,St Athan (EGSY)
2025,3,MAR,EGTB,Wycombe Air Park,United Kingdom,5,16.376947908683437,5.3455723542116695,240,100,9000,2,3,-0.4882499999999998,-0.4882499999999998,9,0,0,0,0,10000,9,9,0,0,Wycombe Air Park (EGTB)
2025,3,MAR,EGTC,Cranfield,United Kingdom,62,540.791081734799,384.464487013972,15200,12680,7000,29,38,427.9441205,349.7640025,104,208.549148235973,203.574623121059,5280,5220,6175,45,46,26.880575,20.392205,Cranfield (EGTC)
2025,3,MAR,EGTE,Exeter,United Kingdom,266,1761.0215532302711,757.168438963807,27938,15678,10057.1505376344,104,155,3425.8788103,1217.0051245,253,420.48566772284204,154.54136059078,5552,3132,17000,207,238,459.06682750000004,87.74573499999998,Exeter (EGTE)
2025,3,MAR,EGTF,Fairoaks,United Kingdom,62,972.2816984871961,477.486684914122,16399,8899,5692.5,7,18,147.59840119999998,1.8432279999999899,63,266.595369829635,136.890279335055,4680,2680,18000,35,46,70.10660070000002,26.10054400000001,Fairoaks (EGTF)
2025,3,MAR,EGTK,Oxford,United Kingdom,354,8028.569077587269,5204.660336188861,188006,150966,3846.666666666667,42,97,10578.0707393,6551.101671399999,345,1802.526187355839,1132.597008447269,30326,24006,8000,160,198,953.5799302,436.784123,Oxford (EGTK)
2025,3,MAR,EGTR,Elstree,United Kingdom,18,284.04521266997006,220.398997546712,5820,4920,3681.666666666666,2,5,23.7045335,5.489921,36,124.953907533551,119.782048554997,2960,2880,7997.083333333333,20,22,11.7282925,9.238795000000001,Elstree (EGTR)
2025,3,MAR,EGUL,Lakenheath,United Kingdom,3,18.08855291576674,0,220,0,25000,2,3,-44.18861999999994,0,2,12.481070479878849,0,160,0,24012.931034482797,1,2,1.80934000000002,0,Lakenheath (EGUL)
2025,3,MAR,EGUN,Mildenhall,United Kingdom,62,916.6367864574271,48.91227120352121,9900,1020,22500,19,58,8239.024819999999,479.38694000000004,63,764.7258041246911,51.7458603311735,7900,900,23000,23,61,4202.6946243,487.93450000000007,Mildenhall (EGUN)
2025,3,MAR,EGVA,Fairford,United Kingdom,10,407.177180435131,45.82254217888657,5780,2000,7480,1,5,11160.534425,7698.236269999999,8,26.166779244533018,16.55040569727395,280,200,25022.5,4,6,425.47636,321.9044,Fairford (EGVA)
2025,3,MAR,EGVN,RAF Brize Norton,United Kingdom,147,5559.527855989118,777.797197821513,63120,15800,2690,10,48,116314.236753,24330.417398999998,153,641.4023884648311,145.10238206738,6260,1900,29000,76,130,7930.703424,2451.759012,RAF Brize Norton (EGVN)
2025,3,MAR,EGWU,Northolt,United Kingdom,378,8480.601901770573,3929.1757083870802,132420,73240,2795,18,36,31571.968315899998,17015.532074999996,366,1875.6931625922653,440.2356634468011,19260,6420,21004.3055555556,181,263,2244.4642857999997,610.2316177,Northolt (EGWU)
2025,3,MAR,EGXC,Coningsby,United Kingdom,23,271.38377635259803,34.58560923023515,3340,740,11034.4827586207,5,21,377.3964735,280.6994,21,27.27865833660804,0,260,0,16000,18,21,65.57286699999997,0,Coningsby (EGXC)
2025,3,MAR,EGXE,Leeming,United Kingdom,1,82.10662295952494,0,1520,0,12025,0,1,152.46158,0,,,,,,,,,,,Leeming (EGXE)
2025,3,MAR,EGXW,Waddington,United Kingdom,21,320.07977386650003,54.35158750040072,4780,1540,16035,7,17,1648.405784,1216.7711019999992,24,326.41527638452806,138.974540288163,5080,2700,21000,17,22,636.239665,304.3756,Waddington (EGXW)
2025,3,MAR,EGYD,Cranwell,United Kingdom,7,150.043893710808,48.16202077162751,2460,1280,7963.659147869675,1,4,236.680906,188.55253,15,39.7249018482272,0,500,0,17000,12,15,40.08056649999999,0,Cranwell (EGYD)
2025,3,MAR,EHAM,Amsterdam,Netherlands,20038,191063.2000357341,113277.46818271371,2618480,1903780,4463.603896103896,5431,7859,1877925.1712663,1536326.220484,20051,53366.8940687968,636.270786630027,442584,9460,35000,15538,19912,91731.7630774,5016.6330876,Amsterdam (EHAM)
2025,3,MAR,EHBD,Weert,Netherlands,33,477.54088043641303,250.741998059371,7560,4840,3400,8,12,206.1393997,88.4177405,32,280.46037354870106,22.29314373863034,3940,460,17520.370370370398,20,28,83.708178,10.05558999999999,Weert (EHBD)
2025,3,MAR,EHBK,Maastricht,Netherlands,315,7118.3985784745155,1679.424603678028,87622,32702,4039.5348837209294,45,105,25317.6895755,7237.4892625,303,1353.9150991445529,199.41750315283602,13640,3040,25000,213,279,2163.712812799999,329.7666775,Maastricht (EHBK)
2025,3,MAR,EHEH,Eindhoven,Netherlands,1615,22375.0958426002,3280.781010724393,236160,52880,19000,393,1020,127106.2577513,33749.005839000005,1607,9317.776074887197,29.488956924378538,76400,400,35000,1058,1596,14945.012407,233.372995,Eindhoven (EHEH)
2025,3,MAR,EHGG,Groningen,Netherlands,247,3511.4963370801083,2989.4060537053338,102160,95440,2755.882352941176,81,95,1322.851948,711.8482165,215,1243.9243080806732,930.382291715249,24378,21297,8000,178,191,362.155903,-6.983665000000009,Groningen (EHGG)
2025,3,MAR,EHGR,Breda Gilze-Rijen Airbase,Netherlands,1,29.04346086978812,29.04346086978812,540,540,2496.50655021834,0,0,-11.88993999999999,-11.88993999999999,,,,,,,,,,,Breda Gilze-Rijen Airbase (EHGR)
2025,3,MAR,EHKD,De Kooy,Netherlands,2,44.57750807113968,44.57750807113968,1700,1700,2054.494473102431,0,0,4.640684000000009,4.640684000000009,1,20.77659874166588,20.77659874166588,700,700,3994.782608695652,0,0,1.4127699999999999,1.4127699999999999,De Kooy (EHKD)
2025,3,MAR,EHLE,Lelystad,Netherlands,113,1364.724321977664,1160.388678140695,33280,31100,3572.3970626803043,50,52,1360.4099250000002,1209.1537660000001,109,799.552841968023,748.595018123711,20430,19810,5959.712722298221,65,67,322.0811627,277.3088058,Lelystad (EHLE)
2025,3,MAR,EHLW,Leeuwarden,Netherlands,16,184.987479071914,80.33298603512435,2580,1420,2941.666666666667,4,7,97.81079799999996,44.97301299999999,7,27.66158416636936,5.54599699820624,420,100,23000,5,6,21.133767499999998,11.51429999999999,Leeuwarden (EHLW)
2025,3,MAR,EHMZ,Middelburg,Netherlands,1,0,0,0,0,13000,1,1,0,0,2,9.945429753135459,9.945429753135459,260,260,5888.070800167573,1,1,0.1007999999999995,0.1007999999999995,Middelburg (EHMZ)
2025,3,MAR,EHRD,Rotterdam,Netherlands,934,9692.760338302724,5543.1708430635435,153700,113880,2996.590909090909,196,334,31430.648656999998,20792.5151637,885,6128.48855051035,1241.115121505949,64602,23060,33000,528,742,8518.233275999999,2537.9309404999995,Rotterdam (EHRD)
2025,3,MAR,EHSE,Breda Seppe,Netherlands,17,76.83991682852664,72.95388388549621,2060,2000,3400,9,10,17.74470799999999,15.08327299999999,16,22.852039355450056,22.852039355450056,857,857,5000,10,10,13.711005,13.711005,Breda Seppe (EHSE)
2025,3,MAR,EHTE,Teuge,Netherlands,22,238.74313093052498,180.943493238254,6200,5300,4444.988994501372,9,10,83.72330499999998,36.79672499999998,30,185.49324202149,185.49324202149,6820,6820,5000,27,27,48.76819399999999,48.76819399999999,Teuge (EHTE)
2025,3,MAR,EHTW,Enschede,Netherlands,19,288.2965395077111,15.590862745330119,2840,340,24048.3870967742,10,17,315.280362,55.92215999999999,17,349.44143593669605,0,3120,0,23000,8,17,189.968461,0,Enschede (EHTW)
2025,3,MAR,EHTX,Texel,Netherlands,3,67.42892466721281,63.979520863512526,1940,1860,6066.016949152542,0,1,9.7272,9.3597,3,11.769255503894659,11.769255503894659,260,260,5000,2,2,0.5879999999999996,0.5879999999999996,Texel (EHTX)
2025,3,MAR,EHVK,Uden Volkel,Netherlands,1,39.82663529774761,39.82663529774761,400,400,3106.25,0,0,-153.701595,-153.701595,1,71.77329261934909,0,540,0,15958.3333333333,0,1,10.555618999999979,0,Uden Volkel (EHVK)
2025,3,MAR,EHWO,Woensdrecht Airbase,Netherlands,4,217.053910208458,173.935310735559,3760,3440,5504.217342342341,1,1,-215.27269900000002,-285.822176,2,16.63226547787506,0,160,0,19020.5357142857,1,2,18.71419999999997,0,Woensdrecht Airbase (EHWO)
2025,3,MAR,EICK,Cork,Ireland,965,4810.534296903397,2054.888027970087,75300,49500,33969.696969697005,541,679,21754.5528857,12363.271217,966,2290.3657438746504,198.46759072461,22920,5160,35000,814,965,3803.3881060000003,211.668635,Cork (EICK)
2025,3,MAR,EIDL,Donegal,Ireland,74,271.675182262188,242.94493123172103,8980,8540,2459.5779220779223,19,21,979.179819,974.864264,73,44.76112949531131,2.51979841612671,600,40,13000,68,72,-3.32231000000001,-2.27561,Donegal (EIDL)
2025,3,MAR,EIDW,Dublin,Ireland,9299,48223.6581878409,21012.881710194302,678860,373380,13000,4130,5388,445765.5518122999,286825.74812,9301,20755.247013738,143.782752461719,177580,2000,34000,7693,9261,43043.6611113,746.0484335,Dublin (EIDW)
2025,3,MAR,EIKN,Ireland West,Ireland,227,848.2420013466051,244.345068166309,11180,4940,33000,158,191,4468.0560160000005,1767.764684,225,516.296384055927,26.512004913732767,4440,420,33000,194,222,998.963159,246.739385,Ireland West (EIKN)
2025,3,MAR,EIKY,Kerry,Ireland,170,712.513501516657,544.015937947048,15060,13360,24000,116,126,1867.6858150000003,1251.861135,171,360.166450257582,41.28712738281361,3500,780,27000,143,162,601.077318,81.755277,Kerry (EIKY)
2025,3,MAR,EIME,Baldonnel Airbase,Ireland,21,369.590013816437,154.414616331833,5720,2980,3143.478260869565,4,5,335.32016380000005,258.31946630000004,21,33.68841710173445,10.414813873713628,440,160,23008.333333333303,16,19,3.9729365,3.4082999999999997,Baldonnel Airbase (EIME)
2025,3,MAR,EINN,Shannon,Ireland,823,3906.440082300202,1695.203939986619,56640,34360,32000,452,534,34434.0100113,23302.669826,834,2385.9068562727402,187.40027142566902,21940,3140,35000,699,825,3663.6608213,69.41165850000002,Shannon (EINN)
2025,3,MAR,EISG,Sligo,Ireland,5,104.82289601266399,104.82289601266399,3060,3060,3819.230769230769,2,2,3.374175,3.374175,1,0,0,0,0,22000,1,1,0,0,Sligo (EISG)
2025,3,MAR,EIWF,Waterford,Ireland,18,171.51944447751902,44.46775877922687,2640,1000,3891.25,6,8,23.38611399999999,8.99377,21,2.4917585540525202,2.4917585540525202,140,140,19000,20,20,1.5351,1.5351,Waterford (EIWF)
2025,3,MAR,EIWT,Weston,Ireland,32,391.31681332020105,164.502325259524,7740,3380,8985.576923076922,15,20,129.570976,7.514754,35,104.398508122528,90.96510988798313,2060,1900,15000,29,31,21.99954799999999,17.40317299999999,Weston (EIWT)
2025,3,MAR,EKAH,Aarhus,Denmark,285,1056.775617979922,775.2403592847121,23340,19520,14000,182,193,2091.5114659999995,1546.601461,278,353.205132145353,138.092827573794,6220,4240,14000,259,272,237.2130375,13.1607,Aarhus (EKAH)
2025,3,MAR,EKBI,Billund,Denmark,1377,4140.566328674489,2623.948662642576,68560,52000,33000,780,849,40303.6902435,35218.311224,1374,2096.145092957664,153.50310933807802,19780,3640,36000,1206,1368,2963.6462481999993,-17.971070000000008,Billund (EKBI)
2025,3,MAR,EKCH,Copenhagen,Denmark,9572,35890.0707880501,22810.8051636494,538340,420640,15433.710407239801,4645,5138,366119.07234489993,321318.8363216,9588,12870.323250895,129.476106936158,107340,1900,36000,8405,9560,20098.4717805,694.7452680000001,Copenhagen (EKCH)
2025,3,MAR,EKEB,Esbjerg,Denmark,52,229.44918530296002,227.362591096893,5440,5420,15000,32,32,183.59140000000002,180.04345,50,1.0799136069114499,0,20,0,19000,49,50,1.107225,0,Esbjerg (EKEB)
2025,3,MAR,EKEL,Endelave,Denmark,1,0,0,0,0,4000,1,1,0,0,,,,,,,,,,,Endelave (EKEL)
2025,3,MAR,EKGH,Gronholt,Denmark,2,11.18160547156227,11.18160547156227,240,240,6894.375,1,1,-1.4468999999999999,-1.4468999999999999,3,114.091645234404,3.59971202303816,2400,80,4000,2,2,3.1426499999999997,0.30134999999999973,Gronholt (EKGH)
2025,3,MAR,EKHG,Herning,Denmark,10,1451.348620891649,1392.252856749502,37440,35960,3996.387942151805,2,2,478.2798245,466.69884950000005,10,43.71075895323722,43.71075895323722,880,880,8049.21875,7,7,-0.17382799999999943,-0.17382799999999943,Herning (EKHG)
2025,3,MAR,EKKA,Karup Midtjyllands,Denmark,35,152.693598139178,101.055729168695,3680,2840,6000,18,19,9.222839999999971,1.2011,35,0,0,0,0,11000,35,35,0,0,Karup Midtjyllands (EKKA)
2025,3,MAR,EKMB,Lolland Falster,Denmark,1,0,0,0,0,6000,1,1,0,0,1,0,0,0,0,5000,1,1,0,0,Lolland Falster (EKMB)
2025,3,MAR,EKOD,Odense,Denmark,56,663.2239457082701,447.32650092302003,14300,11220,2752.5258152173915,20,22,371.6872505,222.8981005,45,54.39964094328658,18.74513093530464,800,360,13000,42,44,7.8840829999999995,4.84575,Odense (EKOD)
2025,3,MAR,EKRK,Copenhagen Roskilde,Denmark,249,3261.2301719012844,3080.492138316636,76840,74960,2855,50,56,1735.688593,1610.0913995,246,1348.2577241126662,1005.169805807693,30932,26952,18000,186,206,703.4521829000001,501.800201,Copenhagen Roskilde (EKRK)
2025,3,MAR,EKRN,Bornholm,Denmark,164,161.475247054105,161.475247054105,5240,5240,11000,142,142,423.320424,423.320424,163,108.75893700552801,69.77405579602475,2020,1700,10000,159,160,76.92189000000005,5.43218,Bornholm (EKRN)
2025,3,MAR,EKSB,Soenderborg,Denmark,135,525.6307970986051,439.363793886175,12960,11480,14000,95,98,-32.84309749999998,-69.11331749999998,134,113.96605665296201,75.18408272121863,1940,1620,17000,126,131,29.544484999999987,-11.2623,Soenderborg (EKSB)
2025,3,MAR,EKSP,Vojens,Denmark,16,210.188081509529,153.51857429470502,4120,3600,3854.107142857142,4,7,457.90038500000003,376.337555,10,0,0,0,0,35000,10,10,0,0,Vojens (EKSP)
2025,3,MAR,EKSV,Skive,Denmark,1,0,0,0,0,5000,1,1,0,0,1,0,0,0,0,5000,1,1,0,0,Skive (EKSV)
2025,3,MAR,EKTS,Thisted,Denmark,3,0,0,0,0,18000,3,3,0,0,3,0,0,0,0,7000,3,3,0,0,Thisted (EKTS)
2025,3,MAR,EKVD,Kolding,Denmark,6,27.059650991336557,27.059650991336557,660,660,2335.102736070589,2,2,9.892104999999999,9.892104999999999,6,47.177984003037984,47.177984003037984,1560,1560,24000,5,5,8.2446,8.2446,Kolding (EKVD)
2025,3,MAR,EKVG,Vagar,Faroe Islands,116,424.306604177172,385.142961020776,8100,7620,4177.2730496453905,27,27,7518.220838999999,7403.416514,120,104.874669679571,0,800,0,37000,105,120,-14.137221999999989,0,Vagar (EKVG)
2025,3,MAR,EKVH,Vesthimmerland,Denmark,1,0,0,0,0,28000,1,1,0,0,1,1.8469452676343998,0,40,0,17968.6046511628,0,1,1.051575,0,Vesthimmerland (EKVH)
2025,3,MAR,EKVJ,Stauning,Denmark,2,95.08514656665302,95.08514656665302,1820,1820,4508.333333333333,1,1,154.835219,154.835219,1,0,0,0,0,8000,1,1,0,0,Stauning (EKVJ)
